User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Normalized_App_Sessions,Normalized_Distance_Travelled,Normalized_Calories_Burned,Normalized_activity_level,Composite_Index
1994,Female,33,1,Suburban,113,108,540,-0.2662586490465633,0.4204419517675267,0.5745370482739138,0.0004948727300616625,0.1823038059312347
1995,Male,42,1,Urban,148,118,499,0.5536185958708879,0.692579710523434,0.3557857112207726,0.0004948727300616625,0.4006197225862891
1996,Female,27,0,Urban,55,45,129,-1.6249123691954825,-1.2940259283946893,-1.6183117207222095,-1.236686952424231,-1.443484242684153
1997,Female,54,0,Urban,97,68,446,-0.6410596752945411,-0.6681090832561026,0.07300959259110221,-1.236686952424231,-0.6182115295959432
1998,Male,45,2,Rural,169,141,510,1.0455449428213586,1.3184965556620207,0.414475094332591,1.2376766978843543,1.0040483226750812
1999,Male,45,2,Urban,182,92,909,1.3500707766478406,-0.014978462241925035,2.543299081752185,1.2376766978843543,1.2790170235106137
2000,Female,42,2,Rural,175,119,519,1.1860953276643502,0.7197934863990247,0.46249368051498785,1.2376766978843543,0.9015147981156793
2001,Male,42,0,Suburban,79,39,267,-1.062710829823516,-1.4573085836482338,-0.8820267325921243,-1.236686952424231,-1.1596832746220263
2002,Female,29,1,Urban,107,53,323,-0.40680903388955497,-1.0763157213899637,-0.5832444185683215,0.0004948727300616625,-0.5164685752794446
2003,Male,25,2,Rural,159,110,368,0.8112943014163726,0.47486950351870816,-0.34315148765633724,1.2376766978843543,0.5451722537907744
2004,Female,53,0,Rural,89,45,208,-0.8284601884185299,-1.2940259283946893,-1.1968152420100593,-1.236686952424231,-1.1389970778118772
2005,Male,56,1,Rural,103,62,492,-0.5005092904515495,-0.831391738509647,0.3184379219677973,0.0004948727300616625,-0.2532420585658343
2006,Male,41,2,Urban,190,117,540,1.5374712897718295,0.6653659346478432,0.5745370482739138,1.2376766978843543,1.0037627426444853
2007,Male,40,1,Rural,107,101,293,-0.40680903388955497,0.22994552063839155,-0.7433063725096444,0.0004948727300616625,-0.22991875325768654
2008,Male,54,1,Urban,114,97,331,-0.24283358490606474,0.12109041713602862,-0.5405612308506355,0.0004948727300616625,-0.16545238147265248
2009,Male,28,2,Urban,175,164,873,1.1860953276643502,1.9444134008006075,2.351224737022598,1.2376766978843543,1.6798525408429774
2010,Female,34,2,Suburban,176,155,765,1.209520391804849,1.699489417920291,1.7750017028338354,1.2376766978843543,1.4804220526108325
2011,Female,45,0,Suburban,53,47,200,-1.6717624974764798,-1.239598376643508,-1.2394984297277454,-1.236686952424231,-1.346886564067991
2012,Male,20,1,Urban,133,121,411,0.2022426337634088,0.7742210381502062,-0.11372935367377447,0.0004948727300616625,0.21580729774247553
2013,Female,19,2,Suburban,196,169,777,1.678021674614821,2.080482280178561,1.8390264844103645,1.2376766978843543,1.7088017842720253
2014,Male,46,2,Rural,158,94,529,0.787869237275874,0.03944908950925643,0.5158476651620955,1.2376766978843543,0.645210672457895
2015,Female,51,1,Urban,111,59,388,-0.31310877732756054,-0.9130330661364192,-0.236443518362122,0.0004948727300616625,-0.36552262227401
2016,Female,31,1,Suburban,114,101,299,-0.24283358490606474,0.22994552063839155,-0.7112939817213798,0.0004948727300616625,-0.18092179331474784
2017,Female,50,1,Rural,123,111,392,-0.03200800764157727,0.5020832793942989,-0.21510192450327895,0.0004948727300616625,0.06386705499487608
2018,Male,35,2,Urban,186,174,456,1.443771033209835,2.216551159556515,0.12636357723820985,1.2376766978843543,1.2560906169722286
2019,Male,46,2,Rural,198,137,538,1.7248718028958183,1.209641452159658,0.5638662513444923,1.2376766978843543,1.1840140510710806
2020,Female,19,0,Urban,98,51,379,-0.6176346111540425,-1.130743273141145,-0.28446210454451887,-1.236686952424231,-0.8173817353159845
2021,Female,28,1,Suburban,144,128,354,0.4599183393088935,0.9647174692793413,-0.4178470661622879,0.0004948727300616625,0.2518209037890022
2022,Female,48,2,Rural,179,94,891,1.2797955842263447,0.03944908950925643,2.4472619093873913,1.2376766978843543,1.2510458202518366
2023,Female,30,2,Suburban,170,122,441,1.0689700069618573,0.8014348140257969,0.046332600267548395,1.2376766978843543,0.7886035297848892
2024,Male,43,1,Rural,105,80,319,-0.4536591621705522,-0.3415437727490138,-0.6045860124271646,0.0004948727300616625,-0.34982351865416716
2025,Male,51,2,Rural,160,127,661,0.8347193655568712,0.9375036934037506,1.220120262503916,1.2376766978843543,1.057505004837223
2026,Female,27,1,Rural,138,74,305,0.3193679544659018,-0.5048264280025582,-0.6792815909331152,0.0004948727300616625,-0.21606129793492748
2027,Male,29,2,Rural,192,184,768,1.5843214180528267,2.4886889183124223,1.7910078982279676,1.2376766978843543,1.7754237331193925
2028,Female,39,1,Suburban,121,68,377,-0.07885813592257448,-0.6681090832561026,-0.2951329014739404,0.0004948727300616625,-0.2604013119806389
2029,Male,48,1,Rural,133,73,405,0.2022426337634088,-0.532040203878149,-0.14574174446203905,0.0004948727300616625,-0.11876111046167939
2030,Female,36,2,Suburban,192,151,414,1.5843214180528267,1.590634314417928,-0.09772315827964219,1.2376766978843543,1.0787273180188668
2031,Male,41,1,Rural,141,102,556,0.38964314688739765,0.2571592965139823,0.659903423709286,0.0004948727300616625,0.3268001849601819
2032,Female,42,0,Urban,76,61,264,-1.1329860222450119,-0.8586055143852377,-0.8980329279862566,-1.236686952424231,-1.0315778542601843
2033,Male,52,0,Urban,77,41,165,-1.1095609581045132,-1.4028810318970524,-1.426237375992622,-1.236686952424231,-1.2938415796046046
2034,Female,25,1,Rural,122,80,603,-0.05543307178207588,-0.3415437727490138,0.9106671515506919,0.0004948727300616625,0.12854629493741596
2035,Male,22,0,Urban,77,38,258,-1.1095609581045132,-1.4845223595238246,-0.9300453187745211,-1.236686952424231,-1.1902038972067726
2036,Female,39,2,Rural,160,123,638,0.8347193655568712,0.8286485899013877,1.0974060978155686,1.2376766978843543,0.9996126877895455
2037,Female,45,2,Suburban,180,127,868,1.3032206483668434,0.9375036934037506,2.3245477446990437,1.2376766978843543,1.450737196088498
2038,Male,29,1,Urban,108,59,468,-0.38338396974905636,-0.9130330661364192,0.19038835881473898,0.0004948727300616625,-0.2763834510851687
2039,Male,50,2,Rural,152,91,433,0.6473188524328823,-0.04219223811751577,0.0036494125498622997,1.2376766978843543,0.4616131811873958
2040,Male,33,2,Rural,185,162,660,1.4203459690693363,1.8899858490494261,1.2147848640392054,1.2376766978843543,1.4406983450105806
2041,Female,43,0,Suburban,79,67,390,-1.062710829823516,-0.6953228591316933,-0.22577272143270047,-1.236686952424231,-0.8051233407030352
2042,Female,29,2,Suburban,150,75,660,0.6004687241518851,-0.47761265212696746,1.2147848640392054,1.2376766978843543,0.6438294084871193
2043,Female,40,2,Rural,156,144,567,0.7410191089948768,1.400137883288793,0.7185928068211045,1.2376766978843543,1.0243566242472821
2044,Male,43,0,Rural,85,80,200,-0.9221604449805243,-0.3415437727490138,-1.2394984297277454,-1.236686952424231,-0.9349723999703785
2045,Female,58,1,Rural,124,108,248,-0.00858294350107866,0.4204419517675267,-0.9833993034216287,0.0004948727300616625,-0.14276135560627976
2046,Male,30,1,Rural,137,104,386,0.2959428903254032,0.31158684826516375,-0.24711431529154354,0.0004948727300616625,0.09022757400727126
2047,Female,40,0,Rural,52,37,123,-1.6951875616169785,-1.5117361353994152,-1.650324111510474,-1.236686952424231,-1.5234836902377746
2048,Female,48,0,Rural,79,48,388,-1.062710829823516,-1.2123846007679173,-0.236443518362122,-1.236686952424231,-0.9370564753444466
2049,Female,53,2,Suburban,164,145,601,0.9284196221188656,1.4273516591643838,0.8999963546212704,1.2376766978843543,1.1233610834472185
2050,Male,44,2,Urban,181,108,614,1.3266457125073419,0.4204419517675267,0.9693565346625103,1.2376766978843543,0.9885302242054332
2051,Female,53,1,Rural,129,96,407,0.10854237720141438,0.09387664126043789,-0.13507094753261753,0.0004948727300616625,0.016960735914824103
2052,Female,59,1,Rural,144,100,503,0.4599183393088935,0.20273174476280081,0.37712730507961567,0.0004948727300616625,0.2600680654703429
2053,Male,40,0,Suburban,53,43,205,-1.6717624974764798,-1.348453480145871,-1.2128214374041915,-1.236686952424231,-1.3674310918626933
2054,Female,55,2,Urban,153,80,538,0.670743916573381,-0.3415437727490138,0.5638662513444923,1.2376766978843543,0.5326857732633035
2055,Male,20,0,Suburban,88,74,182,-0.8518852525590285,-0.5048264280025582,-1.335535602092539,-1.236686952424231,-0.9822335587695892
2056,Female,47,1,Suburban,111,64,378,-0.31310877732756054,-0.7769641867584656,-0.28979750300922963,0.0004948727300616625,-0.3448438985912985
2057,Female,49,1,Rural,120,72,366,-0.1022832000630731,-0.5592539797537397,-0.35382228458575876,0.0004948727300616625,-0.25371614791812747
2058,Male,32,0,Rural,55,35,197,-1.6249123691954825,-1.5661636871505968,-1.2555046251218775,-1.236686952424231,-1.4208169084730469
2059,Female,55,2,Suburban,165,140,771,0.9518446862593642,1.2912827797864301,1.8070140936221,1.2376766978843543,1.3219545643880621
2060,Male,28,2,Rural,160,115,568,0.8347193655568712,0.6109383828966618,0.7239282052858153,1.2376766978843543,0.8518156629059257
2061,Male,19,0,Rural,50,45,199,-1.7420376898979757,-1.2940259283946893,-1.244833828192456,-1.236686952424231,-1.379396099727338
2062,Female,43,1,Rural,136,73,413,0.2725178261849046,-0.532040203878149,-0.10305855674435295,0.0004948727300616625,-0.09052151542688391
2063,Female,51,0,Urban,78,39,291,-1.0861358939640147,-1.4573085836482338,-0.7539771694390659,-1.236686952424231,-1.1335271498688864
2064,Female,18,0,Urban,96,91,402,-0.6644847394350397,-0.04219223811751577,-0.16174793985617134,-1.236686952424231,-0.5262779674582394
2065,Female,28,2,Rural,172,160,754,1.1158201352428545,1.8355582972982447,1.716312319722017,1.2376766978843543,1.4763418625368676
2066,Female,22,1,Suburban,139,104,447,0.34279301860640043,0.31158684826516375,0.07834499105581297,0.0004948727300616625,0.18330493266435968
2067,Male,43,1,Urban,119,100,245,-0.1257082642035717,0.20273174476280081,-0.999405498815761,0.0004948727300616625,-0.23047178638161755
2068,Male,23,2,Suburban,195,148,776,1.6545966104743224,1.508992986791156,1.8336910859456537,1.2376766978843543,1.5587393452738716
2069,Male,52,1,Rural,103,94,426,-0.5005092904515495,0.03944908950925643,-0.033698376703113035,0.0004948727300616625,-0.12356592622883611
2070,Male,22,1,Suburban,149,92,468,0.5770436600113865,-0.014978462241925035,0.19038835881473898,0.0004948727300616625,0.18823710732856555
2071,Male,26,2,Suburban,177,169,367,1.2329454559453474,2.080482280178561,-0.348486886121048,1.2376766978843543,1.0506543869718037
2072,Female,45,1,Urban,142,84,337,0.41306821102789626,-0.23268866924665088,-0.5085488400623709,0.0004948727300616625,-0.08191860638776596
2073,Male,36,1,Suburban,128,66,353,0.08511731306091577,-0.722536635007284,-0.42318246462699866,0.0004948727300616625,-0.2650267284608263
2074,Male,22,0,Suburban,58,36,120,-1.5546371767739868,-1.538949911275006,-1.6663303069046063,-1.236686952424231,-1.4991510868444575
2075,Female,40,1,Urban,128,104,260,0.08511731306091577,0.31158684826516375,-0.9193745218450996,0.0004948727300616625,-0.1305438719472396
2076,Female,33,0,Rural,94,89,303,-0.7113348677160368,-0.09661978986869724,-0.6899523878625368,-1.236686952424231,-0.6836484994678755
2077,Female,24,0,Suburban,93,58,403,-0.7347599318565354,-0.9402468420120099,-0.15641254139146057,-1.236686952424231,-0.7670265669210592
2078,Female,31,0,Rural,58,32,184,-1.5546371767739868,-1.6478050147773688,-1.3248648051631176,-1.236686952424231,-1.440998487284676
2079,Male,39,2,Rural,156,155,737,0.7410191089948768,1.699489417920291,1.625610545821934,1.2376766978843543,1.3259489426553641
2080,Female,26,2,Rural,187,97,677,1.4671960973503335,0.12109041713602862,1.3054866379392882,1.2376766978843543,1.0328624625775011
2081,Male,40,1,Urban,133,112,657,0.2022426337634088,0.5292970552698896,1.198778668645073,0.0004948727300616625,0.4827033076021083
2082,Female,21,0,Rural,70,58,257,-1.2735364070880035,-0.9402468420120099,-0.9353807172392319,-1.236686952424231,-1.096462729690869
2083,Female,43,1,Suburban,123,73,358,-0.03200800764157727,-0.532040203878149,-0.39650547230344485,0.0004948727300616625,-0.24001470277327738
2084,Male,58,1,Rural,114,113,316,-0.24283358490606474,0.5565108311454803,-0.6205922078212969,0.0004948727300616625,-0.07660502221295493
2085,Male,23,1,Rural,144,124,507,0.4599183393088935,0.8558623657769784,0.3984688989384587,0.0004948727300616625,0.4286861191885981
2086,Female,48,1,Rural,138,99,326,0.3193679544659018,0.17551796888721008,-0.5672382231741893,0.0004948727300616625,-0.01796435677275393
2087,Male,34,1,Suburban,146,111,500,0.5067684675898907,0.5020832793942989,0.3611211096854834,0.0004948727300616625,0.3426169323499337
2088,Female,26,0,Rural,99,83,283,-0.5942095470135439,-0.25990244512224164,-0.796660357156752,-1.236686952424231,-0.7218648254291922
2089,Female,44,0,Rural,56,48,121,-1.601487305054984,-1.2123846007679173,-1.6609949084398956,-1.236686952424231,-1.427888441671757
2090,Male,23,0,Rural,77,76,339,-1.1095609581045132,-0.45039887625137676,-0.49787804313294937,-1.236686952424231,-0.8236312074782675
2091,Male,23,0,Urban,92,74,346,-0.758184995997034,-0.5048264280025582,-0.46053025387997404,-1.236686952424231,-0.7400571575759494
2092,Male,21,2,Suburban,171,93,697,1.0923950711023558,0.012235313633665696,1.4121946072335034,1.2376766978843543,0.9386254224634698
2093,Female,20,0,Urban,57,51,171,-1.5780622409144853,-1.130743273141145,-1.3942249852043573,-1.236686952424231,-1.3349293629210546
2094,Male,41,0,Suburban,80,61,395,-1.0392857656830174,-0.8586055143852377,-0.19909572910914666,-1.236686952424231,-0.8334184904004083
2095,Male,35,0,Rural,80,79,398,-1.0392857656830174,-0.3687575486246045,-0.18308953371501438,-1.236686952424231,-0.7069549501117168
2096,Female,49,2,Suburban,177,133,422,1.2329454559453474,1.1007863486572949,-0.055039970561956086,1.2376766978843543,0.8790921329812602
2097,Male,38,1,Suburban,116,109,498,-0.19598345662506753,0.4476557276431174,0.35045031275606187,0.0004948727300616625,0.15065436412604336
2098,Male,46,2,Suburban,171,131,723,1.0923950711023558,1.0463587969061134,1.5509149673159834,1.2376766978843543,1.2318363833022017
2099,Male,49,0,Suburban,85,52,238,-0.9221604449805243,-1.1035294972655543,-1.0367532880687362,-1.236686952424231,-1.0747825456847613
2100,Male,42,0,Urban,63,52,288,-1.4375118560714937,-1.1035294972655543,-0.7699833648331982,-1.236686952424231,-1.1369279176486193
2101,Female,29,2,Suburban,181,127,577,1.3266457125073419,0.9375036934037506,0.7719467914682121,1.2376766978843543,1.0684432238159147
2102,Male,26,1,Urban,127,83,558,0.061692248920417164,-0.25990244512224164,0.6705742206387075,0.0004948727300616625,0.11821472429173618
2103,Female,24,2,Urban,182,129,808,1.3500707766478406,0.991931245154932,2.004423836816398,1.2376766978843543,1.3960256391258812
2104,Female,31,2,Rural,185,101,537,1.4203459690693363,0.22994552063839155,0.5585308528797815,1.2376766978843543,0.861624760117966
2105,Male,37,0,Suburban,74,53,268,-1.179836150526009,-1.0763157213899637,-0.8766913341274135,-1.236686952424231,-1.0923825396169042
2106,Female,37,2,Rural,153,85,678,0.670743916573381,-0.20547489337106015,1.310822036403999,1.2376766978843543,0.7534419393726686
2107,Male,27,2,Suburban,174,118,423,1.1626702635238517,0.692579710523434,-0.049704572097245325,1.2376766978843543,0.7608055249585987
2108,Female,28,2,Urban,170,111,723,1.0689700069618573,0.5020832793942989,1.5509149673159834,1.2376766978843543,1.0899112378891234
2109,Male,56,2,Urban,179,162,742,1.2797955842263447,1.8899858490494261,1.6522875381454878,1.2376766978843543,1.5149364173264033
2110,Female,36,2,Urban,158,81,684,0.787869237275874,-0.31432999687342306,1.3428344271922636,1.2376766978843543,0.7635125913697672
2111,Female,36,2,Suburban,191,113,899,1.560896353912328,0.5565108311454803,2.4899450971050774,1.2376766978843543,1.46125724501181
2112,Female,23,0,Suburban,56,38,191,-1.601487305054984,-1.4845223595238246,-1.2875170159101421,-1.236686952424231,-1.4025534082282953
2113,Female,25,0,Suburban,85,45,379,-0.9221604449805243,-1.2940259283946893,-0.28446210454451887,-1.236686952424231,-0.934333857585991
2114,Female,18,0,Suburban,81,71,371,-1.0158607015425187,-0.5864677556293304,-0.32714529226220496,-1.236686952424231,-0.7915401754645712
2115,Female,40,0,Suburban,88,86,420,-0.8518852525590285,-0.1782611174954694,-0.06571076749137761,-1.236686952424231,-0.5831360224925266
2116,Male,57,2,Rural,177,137,648,1.2329454559453474,1.209641452159658,1.1507600824626762,1.2376766978843543,1.207755922113009
2117,Female,54,2,Suburban,151,111,402,0.6238937882923837,0.5020832793942989,-0.16174793985617134,1.2376766978843543,0.5504764564287165
2118,Male,27,2,Rural,151,93,370,0.6238937882923837,0.012235313633665696,-0.3324806907269157,1.2376766978843543,0.385331277270872
2119,Female,19,2,Suburban,193,108,885,1.6077464821933252,0.4204419517675267,2.415249518599127,1.2376766978843543,1.4202786626110833
2120,Male,53,0,Suburban,56,29,173,-1.601487305054984,-1.729446342404141,-1.3835541882749358,-1.236686952424231,-1.487793697039573
2121,Female,19,0,Suburban,63,55,258,-1.4375118560714937,-1.021888169638782,-0.9300453187745211,-1.236686952424231,-1.156533074227257
2122,Female,32,2,Suburban,169,137,669,1.0455449428213586,1.209641452159658,1.2628034502216021,1.2376766978843543,1.1889166357717431
2123,Female,37,2,Urban,185,172,682,1.4203459690693363,2.1621236078053334,1.3321636302628421,1.2376766978843543,1.5380774762554665
2124,Female,59,2,Urban,159,129,600,0.8112943014163726,0.991931245154932,0.8946609561565596,1.2376766978843543,0.9838908001530546
2125,Female,38,2,Rural,156,118,685,0.7410191089948768,0.692579710523434,1.3481698256569743,1.2376766978843543,1.0048613357649099
2126,Female,47,1,Rural,111,100,318,-0.31310877732756054,0.20273174476280081,-0.6099214108918753,0.0004948727300616625,-0.17995089268164335
2127,Female,41,1,Suburban,112,108,289,-0.28968371318706193,0.4204419517675267,-0.7646479663684874,0.0004948727300616625,-0.15834871376449025
2128,Female,19,1,Suburban,102,61,295,-0.5239343545920481,-0.8586055143852377,-0.7326355755802229,0.0004948727300616625,-0.5286701429568617
2129,Male,55,1,Suburban,112,101,475,-0.28968371318706193,0.22994552063839155,0.2277361480677143,0.0004948727300616625,0.042123207062276395
2130,Male,39,2,Suburban,184,155,421,1.3969209049288378,1.699489417920291,-0.06037536902666685,1.2376766978843543,1.068427912926704
2131,Female,46,2,Urban,161,97,595,0.8581444296973698,0.12109041713602862,0.8679839638330058,1.2376766978843543,0.7712238771376896
2132,Male,31,2,Rural,166,121,417,0.9752697503998629,0.7742210381502062,-0.08171696288550989,1.2376766978843543,0.7263626308872284
2133,Female,22,1,Rural,112,100,351,-0.28968371318706193,0.20273174476280081,-0.43385326155642023,0.0004948727300616625,-0.13007758931265492
2134,Male,41,1,Rural,137,86,420,0.2959428903254032,-0.1782611174954694,-0.06571076749137761,0.0004948727300616625,0.013116469517154465
2135,Female,43,2,Urban,170,108,497,1.0689700069618573,0.4204419517675267,0.3451149142913511,1.2376766978843543,0.7680508927262724
2136,Male,19,1,Suburban,127,110,363,0.061692248920417164,0.47486950351870816,-0.36982847997989104,0.0004948727300616625,0.04180703629732398
2137,Male,51,0,Urban,87,59,228,-0.8753103166995271,-0.9130330661364192,-1.090107272715844,-1.236686952424231,-1.0287844019940053
2138,Female,40,1,Urban,108,66,485,-0.38338396974905636,-0.722536635007284,0.2810901327148219,0.0004948727300616625,-0.2060838998278642
2139,Male,58,1,Rural,125,113,334,0.014842120639419948,0.5565108311454803,-0.5245550354565032,0.0004948727300616625,0.011823197264614673
2140,Female,52,1,Urban,143,81,592,0.43649327516839487,-0.31432999687342306,0.8519777684388735,0.0004948727300616625,0.24365897986597676
2141,Female,32,1,Rural,141,131,700,0.38964314688739765,1.0463587969061134,1.4282008026276358,0.0004948727300616625,0.7161744047878021
2142,Male,20,2,Urban,197,192,791,1.7014467387553196,2.706399125317148,1.9137220629163152,1.2376766978843543,1.8898111562182842
2143,Female,29,0,Rural,98,53,340,-0.6176346111540425,-1.0763157213899637,-0.4925426446682386,-1.236686952424231,-0.8557949824091189
2144,Male,55,2,Rural,170,98,598,1.0689700069618573,0.14830419301161935,0.8839901592271381,1.2376766978843543,0.8347352642712422
2145,Male,34,1,Suburban,130,111,276,0.131967441341913,0.5020832793942989,-0.8340081464097274,0.0004948727300616625,-0.049865638235863485
2146,Male,55,1,Rural,125,78,433,0.014842120639419948,-0.3959713245001953,0.0036494125498622997,0.0004948727300616625,-0.09424622964521284
2147,Male,44,1,Urban,118,85,306,-0.1491333283440703,-0.20547489337106015,-0.6739461924684045,0.0004948727300616625,-0.2570148853633683
2148,Male,36,1,Rural,125,66,379,0.014842120639419948,-0.722536635007284,-0.28446210454451887,0.0004948727300616625,-0.24791543654558032
2149,Male,38,1,Urban,115,101,432,-0.21940852076556613,0.22994552063839155,-0.0016859859148484625,0.0004948727300616625,0.0023364716720096538
2150,Female,57,0,Rural,88,66,402,-0.8518852525590285,-0.722536635007284,-0.16174793985617134,-1.236686952424231,-0.7432141949616787
2151,Male,41,2,Suburban,155,141,534,0.7175940448543782,1.3184965556620207,0.5425246574856493,1.2376766978843543,0.9540729889716006
2152,Male,41,1,Suburban,117,112,300,-0.17255839248456892,0.5292970552698896,-0.705958583256669,0.0004948727300616625,-0.08718126193532169
2153,Male,36,0,Urban,68,43,274,-1.3203865353690007,-1.348453480145871,-0.844678943339149,-1.236686952424231,-1.1875514778195628
2154,Female,48,2,Rural,181,173,457,1.3266457125073419,2.189337383680924,0.1316989757029206,1.2376766978843543,1.2213396924438853
2155,Female,57,2,Urban,192,132,631,1.5843214180528267,1.0735725727817043,1.0600583085625932,1.2376766978843543,1.2389072493203697
2156,Female,37,2,Suburban,153,88,375,0.670743916573381,-0.12383356574428796,-0.3058036984033619,1.2376766978843543,0.36969583757752134
2157,Male,32,1,Urban,128,121,511,0.08511731306091577,0.7742210381502062,0.41981049279730176,0.0004948727300616625,0.3199109291846214
2158,Male,57,1,Urban,101,74,355,-0.5473594187325467,-0.5048264280025582,-0.41251166769757713,0.0004948727300616625,-0.36605066042565504
2159,Male,52,0,Rural,75,74,299,-1.1564110863855104,-0.5048264280025582,-0.7112939817213798,-1.236686952424231,-0.9023046121334197
2160,Female,52,0,Suburban,59,51,249,-1.531212112633488,-1.130743273141145,-0.978063904956918,-1.236686952424231,-1.2191765607889455
2161,Female,50,2,Suburban,165,144,499,0.9518446862593642,1.400137883288793,0.3557857112207726,1.2376766978843543,0.986361244663321
2162,Female,57,1,Rural,132,78,565,0.1788175696229102,-0.3959713245001953,0.707922009891683,0.0004948727300616625,0.12281578193611489
2163,Male,58,2,Rural,193,108,508,1.6077464821933252,0.4204419517675267,0.4038042974031695,1.2376766978843543,0.9174173573120938
2164,Male,35,2,Rural,163,88,543,0.904994557978367,-0.12383356574428796,0.5905432436680461,1.2376766978843543,0.6523452334466199
2165,Female,34,0,Suburban,71,35,200,-1.2501113429475048,-1.5661636871505968,-1.2394984297277454,-1.236686952424231,-1.3231151030625194
2166,Male,25,1,Suburban,148,134,551,0.5536185958708879,1.1280001245328857,0.6332264313857322,0.0004948727300616625,0.5788350061298919
2167,Female,37,0,Rural,72,40,228,-1.2266862788070063,-1.430094807772643,-1.090107272715844,-1.236686952424231,-1.245893827929931
2168,Female,28,1,Urban,149,109,445,0.5770436600113865,0.4476557276431174,0.06767419412639145,0.0004948727300616625,0.27321711362773926
2169,Female,47,2,Suburban,192,103,601,1.5843214180528267,0.284373072389573,0.8999963546212704,1.2376766978843543,1.001591885737006
2170,Male,44,2,Rural,190,119,751,1.5374712897718295,0.7197934863990247,1.7003061243278847,1.2376766978843543,1.2988118995957731
2171,Female,56,2,Rural,191,101,496,1.560896353912328,0.22994552063839155,0.33977951582664034,1.2376766978843543,0.8420745220654285
2172,Female,31,1,Urban,121,120,438,-0.07885813592257448,0.7470072622746154,0.03032640487341611,0.0004948727300616625,0.17474260098887967
2173,Male,59,2,Rural,187,104,929,1.4671960973503335,0.31158684826516375,2.6500070510464004,1.2376766978843543,1.416616673636563
2174,Male,32,1,Urban,113,62,277,-0.2662586490465633,-0.831391738509647,-0.8286727479450167,0.0004948727300616625,-0.4814570656927913
2175,Female,29,1,Urban,145,112,419,0.4833434034493921,0.5292970552698896,-0.07104616595608837,0.0004948727300616625,0.23552229137331374
2176,Male,37,0,Suburban,98,79,295,-0.6176346111540425,-0.3687575486246045,-0.7326355755802229,-1.236686952424231,-0.7389286719457753
2177,Male,34,2,Rural,163,108,436,0.904994557978367,0.4204419517675267,0.019655607943994586,1.2376766978843543,0.6456922038935606
2178,Male,57,0,Suburban,81,67,237,-1.0158607015425187,-0.6953228591316933,-1.042088686533447,-1.236686952424231,-0.9974897999079726
2179,Male,43,1,Suburban,112,77,393,-0.28968371318706193,-0.423185100375786,-0.20976652603856819,0.0004948727300616625,-0.2305351167178386
2180,Female,31,2,Suburban,197,126,856,1.7014467387553196,0.9102899175281598,2.2605229631225146,1.2376766978843543,1.5274840793225872
2181,Male,42,2,Rural,189,161,538,1.5140462256313307,1.8627720731738355,0.5638662513444923,1.2376766978843543,1.2945903120085034
2182,Female,43,1,Rural,145,80,327,0.4833434034493921,-0.3415437727490138,-0.5619028247094785,0.0004948727300616625,-0.10490208031975964
2183,Male,42,2,Rural,165,107,583,0.9518446862593642,0.3932281758919359,0.8039591822564767,1.2376766978843543,0.8466771855730328
2184,Male,42,1,Suburban,142,123,566,0.41306821102789626,0.8286485899013877,0.7132574083563937,0.0004948727300616625,0.48886727050393486
2185,Female,44,2,Urban,160,105,653,0.8347193655568712,0.33880062414075446,1.17743707478623,1.2376766978843543,0.8971584405920525
2186,Male,29,2,Suburban,150,85,457,0.6004687241518851,-0.20547489337106015,0.1316989757029206,1.2376766978843543,0.44109237609202495
2187,Male,37,1,Urban,123,110,377,-0.03200800764157727,0.47486950351870816,-0.2951329014739404,0.0004948727300616625,0.03705586678331303
2188,Female,33,0,Rural,71,42,252,-1.2501113429475048,-1.3756672560214616,-0.9620577095627857,-1.236686952424231,-1.2061308152389958
2189,Female,42,1,Rural,115,89,303,-0.21940852076556613,-0.09661978986869724,-0.6899523878625368,0.0004948727300616625,-0.25137145644168457
2190,Female,44,2,Suburban,151,78,516,0.6238937882923837,-0.3959713245001953,0.44648748512085557,1.2376766978843543,0.47802166169934956
2191,Male,35,1,Urban,126,95,476,0.038267184779918556,0.06666286538484716,0.23307154653242507,0.0004948727300616625,0.0846241173568131
2192,Male,27,1,Rural,140,101,474,0.36621808274689904,0.22994552063839155,0.22240074960300354,0.0004948727300616625,0.20476480642958897
2193,Male,47,1,Rural,112,83,437,-0.28968371318706193,-0.25990244512224164,0.02499100640870535,0.0004948727300616625,-0.13102506979263415
2194,Female,18,2,Suburban,168,114,547,1.02211987868086,0.5837246070210711,0.6118848375268892,1.2376766978843543,0.8638515052782937
2195,Male,21,0,Suburban,73,67,154,-1.2032612146665076,-0.6953228591316933,-1.4849267591044404,-1.236686952424231,-1.155049446331718
2196,Female,40,0,Suburban,68,56,160,-1.3203865353690007,-0.9946743937631913,-1.4529143683161758,-1.236686952424231,-1.2511655624681497
2197,Female,24,2,Urban,182,136,791,1.3500707766478406,1.182427676284067,1.9137220629163152,1.2376766978843543,1.4209743034331443
2198,Female,47,0,Urban,51,46,168,-1.718612625757477,-1.2668121525190987,-1.4102311805984897,-1.236686952424231,-1.408085727824824
2199,Female,43,1,Rural,127,118,331,0.061692248920417164,0.692579710523434,-0.5405612308506355,0.0004948727300616625,0.05355140033081934
2200,Female,18,1,Suburban,123,116,551,-0.03200800764157727,0.6381521587722525,0.6332264313857322,0.0004948727300616625,0.3099663638116173
